"","OBS","MOD","MONTH_NUM","METHOD","KF","Month.ordered"
"2153",26.27,26.5556125640869,"MAY","cubist",6,"MAY"
"2154",27.05,26.4249782562256,"MAY","cubist",6,"MAY"
"2155",17.7,19.1712856292725,"MAY","cubist",6,"MAY"
"2156",27,27.2594947814941,"MAY","cubist",6,"MAY"
"2157",20.0433333333333,25.9728107452393,"MAY","cubist",6,"MAY"
"2158",23.3,22.6032810211182,"MAY","cubist",6,"MAY"
"2159",27.86,28.0069541931152,"MAY","cubist",6,"MAY"
"2160",26.1633333333333,25.9924774169922,"JUN","cubist",6,"JUN"
"2161",27.25,26.2561702728271,"JUN","cubist",6,"JUN"
"2162",17.58,18.7902774810791,"JUN","cubist",6,"JUN"
"2163",25.9733333333333,26.3844356536865,"JUN","cubist",6,"JUN"
"2164",26.44,25.852481842041,"JUN","cubist",6,"JUN"
"2165",23.0233333333333,22.3532371520996,"JUN","cubist",6,"JUN"
"2166",27.44,27.6421527862549,"JUN","cubist",6,"JUN"
"2167",26.5666666666667,25.9175148010254,"JUL","cubist",6,"JUL"
"2168",26.8,25.9555473327637,"JUL","cubist",6,"JUL"
"2169",17.3166666666667,18.649435043335,"JUL","cubist",6,"JUL"
"2170",25.88,26.4395656585693,"JUL","cubist",6,"JUL"
"2171",26.0533333333333,25.3481521606445,"JUL","cubist",6,"JUL"
"2172",22.76,22.2103137969971,"JUL","cubist",6,"JUL"
"2173",27.3566666666667,27.5110759735107,"JUL","cubist",6,"JUL"
"2174",25.84,25.9058418273926,"AUG","cubist",6,"AUG"
"2175",27.05,25.8326301574707,"AUG","cubist",6,"AUG"
"2176",17.2366666666667,18.7564792633057,"AUG","cubist",6,"AUG"
"2177",25.9866666666667,26.3231544494629,"AUG","cubist",6,"AUG"
"2178",26.1766666666667,25.283992767334,"AUG","cubist",6,"AUG"
"2179",22.7766666666667,23.1676006317139,"AUG","cubist",6,"AUG"
"2180",27.1333333333333,27.0365371704102,"AUG","cubist",6,"AUG"
"2181",25.88,25.8154354095459,"SEP","cubist",6,"SEP"
"2182",27.3666666666667,25.9804668426514,"SEP","cubist",6,"SEP"
"2183",17.12,17.8594017028809,"SEP","cubist",6,"SEP"
"2184",25.7866666666667,25.8895130157471,"SEP","cubist",6,"SEP"
"2185",26.3866666666667,25.6373710632324,"SEP","cubist",6,"SEP"
"2186",23,22.1148700714111,"SEP","cubist",6,"SEP"
"2187",27.1466666666667,27.4874515533447,"SEP","cubist",6,"SEP"
"2188",25.6633333333333,25.7089672088623,"OCT","cubist",6,"OCT"
"2189",27.0666666666667,25.8391857147217,"OCT","cubist",6,"OCT"
"2190",17.0266666666667,18.4922924041748,"OCT","cubist",6,"OCT"
"2191",25.7366666666667,25.7963809967041,"OCT","cubist",6,"OCT"
"2192",26.2966666666667,25.6208419799805,"OCT","cubist",6,"OCT"
"2193",22.8833333333333,22.0316257476807,"OCT","cubist",6,"OCT"
"2194",26.94,27.3151550292969,"OCT","cubist",6,"OCT"
"2195",25.1266666666667,25.5102958679199,"NOV","cubist",6,"NOV"
"2196",26.2333333333333,25.4452209472656,"NOV","cubist",6,"NOV"
"2197",16.71,17.9603137969971,"NOV","cubist",6,"NOV"
"2198",25.4333333333333,25.8110313415527,"NOV","cubist",6,"NOV"
"2199",25.8633333333333,25.2922744750977,"NOV","cubist",6,"NOV"
"2200",22.5133333333333,21.733226776123,"NOV","cubist",6,"NOV"
"2201",27.0433333333333,27.3438282012939,"NOV","cubist",6,"NOV"
"2202",24.475,24.9822864532471,"DIC","cubist",6,"DIC"
"2203",25.425,24.6610813140869,"DIC","cubist",6,"DIC"
"2204",16.1825,16.8626117706299,"DIC","cubist",6,"DIC"
"2205",25.8625,25.8817691802979,"DIC","cubist",6,"DIC"
"2206",25.045,24.4481925964355,"DIC","cubist",6,"DIC"
"2207",21.395,21.2910099029541,"DIC","cubist",6,"DIC"
"2208",27.26,27.593168258667,"DIC","cubist",6,"DIC"
"2209",24.3733333333333,24.8148262281976,"JAN","OK",6,"JAN"
"2210",25.1833333333333,24.6069055066357,"JAN","OK",6,"JAN"
"2211",15.9933333333333,19.8829522965075,"JAN","OK",6,"JAN"
"2212",26.35,26.160521559707,"JAN","OK",6,"JAN"
"2213",24.8166666666667,23.921613660362,"JAN","OK",6,"JAN"
"2214",20.8666666666667,16.3259446328064,"JAN","OK",6,"JAN"
"2215",27.4133333333333,26.2899544765983,"JAN","OK",6,"JAN"
"2216",24.6066666666667,24.973419738546,"FEB","OK",6,"FEB"
"2217",25.05,24.6234814176604,"FEB","OK",6,"FEB"
"2218",16.0733333333333,20.208766784592,"FEB","OK",6,"FEB"
"2219",27.33,26.8606592906754,"FEB","OK",6,"FEB"
"2220",24.78,24.0815777454171,"FEB","OK",6,"FEB"
"2221",20.99,16.59379367584,"FEB","OK",6,"FEB"
"2222",27.8133333333333,26.5986352329403,"FEB","OK",6,"FEB"
"2223",25.4333333333333,25.6349296638098,"MAR","OK",6,"MAR"
"2224",25.8333333333333,25.4433783748867,"MAR","OK",6,"MAR"
"2225",16.52,21.2861049724254,"MAR","OK",6,"MAR"
"2226",28.93,27.7744440184307,"MAR","OK",6,"MAR"
"2227",25.5233333333333,23.7539785891268,"MAR","OK",6,"MAR"
"2228",21.8966666666667,16.7284456089848,"MAR","OK",6,"MAR"
"2229",28.28,26.9115839146814,"MAR","OK",6,"MAR"
"2230",26.0233333333333,24.8343282877911,"APR","OK",6,"APR"
"2231",26.6666666666667,25.7227204525934,"APR","OK",6,"APR"
"2232",17.2433333333333,22.2620583971698,"APR","OK",6,"APR"
"2233",27.8733333333333,26.9567410586085,"APR","OK",6,"APR"
"2234",26.07,25.5571521650008,"APR","OK",6,"APR"
"2235",22.5533333333333,17.5285578072314,"APR","OK",6,"APR"
"2236",28.2866666666667,26.6887711553204,"APR","OK",6,"APR"
"2237",26.27,25.0362961069407,"MAY","OK",6,"MAY"
"2238",27.05,25.7835426621648,"MAY","OK",6,"MAY"
"2239",17.7,22.5426598976959,"MAY","OK",6,"MAY"
"2240",27,26.1353855742678,"MAY","OK",6,"MAY"
"2241",20.0433333333333,25.7295757377364,"MAY","OK",6,"MAY"
"2242",23.3,18.2898156540196,"MAY","OK",6,"MAY"
"2243",27.86,26.3610558913691,"MAY","OK",6,"MAY"
"2244",26.1633333333333,24.9427850116448,"JUN","OK",6,"JUN"
"2245",27.25,25.6162405312058,"JUN","OK",6,"JUN"
"2246",17.58,22.1957025441624,"JUN","OK",6,"JUN"
"2247",25.9733333333333,25.6140736884973,"JUN","OK",6,"JUN"
"2248",26.44,25.2430802394036,"JUN","OK",6,"JUN"
"2249",23.0233333333333,18.2932189219192,"JUN","OK",6,"JUN"
"2250",27.44,25.9989450615164,"JUN","OK",6,"JUN"
"2251",26.5666666666667,24.6605657662618,"JUL","OK",6,"JUL"
"2252",26.8,25.384925684902,"JUL","OK",6,"JUL"
"2253",17.3166666666667,22.1458761905544,"JUL","OK",6,"JUL"
"2254",25.88,25.7501718759671,"JUL","OK",6,"JUL"
"2255",26.0533333333333,24.9258753617936,"JUL","OK",6,"JUL"
"2256",22.76,18.0569286837071,"JUL","OK",6,"JUL"
"2257",27.3566666666667,25.8680856739962,"JUL","OK",6,"JUL"
"2258",25.84,24.6837046826395,"AUG","OK",6,"AUG"
"2259",27.05,25.6042277420993,"AUG","OK",6,"AUG"
"2260",17.2366666666667,21.9645456374333,"AUG","OK",6,"AUG"
"2261",25.9866666666667,25.5229778555505,"AUG","OK",6,"AUG"
"2262",26.1766666666667,25.5308804966062,"AUG","OK",6,"AUG"
"2263",22.7766666666667,21.4440982224902,"AUG","OK",6,"AUG"
"2264",27.1333333333333,25.4595144674635,"AUG","OK",6,"AUG"
"2265",25.88,24.7882426254505,"SEP","OK",6,"SEP"
"2266",27.3666666666667,25.2943124163541,"SEP","OK",6,"SEP"
"2267",17.12,21.913594974921,"SEP","OK",6,"SEP"
"2268",25.7866666666667,25.3669775410022,"SEP","OK",6,"SEP"
"2269",26.3866666666667,25.0408542799467,"SEP","OK",6,"SEP"
"2270",23,17.204528818391,"SEP","OK",6,"SEP"
"2271",27.1466666666667,25.8516776871205,"SEP","OK",6,"SEP"
"2272",25.6633333333333,24.4312064782865,"OCT","OK",6,"OCT"
"2273",27.0666666666667,25.1419825885579,"OCT","OK",6,"OCT"
"2274",17.0266666666667,21.7480254620959,"OCT","OK",6,"OCT"
"2275",25.7366666666667,24.9729165282826,"OCT","OK",6,"OCT"
"2276",26.2966666666667,24.9292896067844,"OCT","OK",6,"OCT"
"2277",22.8833333333333,18.0368580224843,"OCT","OK",6,"OCT"
"2278",26.94,25.5707276031947,"OCT","OK",6,"OCT"
"2279",25.1266666666667,23.9659754384108,"NOV","OK",6,"NOV"
"2280",26.2333333333333,24.8419494985976,"NOV","OK",6,"NOV"
"2281",16.71,21.4867297541421,"NOV","OK",6,"NOV"
"2282",25.4333333333333,24.9767887945616,"NOV","OK",6,"NOV"
"2283",25.8633333333333,24.7829942430601,"NOV","OK",6,"NOV"
"2284",22.5133333333333,17.5060525295964,"NOV","OK",6,"NOV"
"2285",27.0433333333333,25.586285971073,"NOV","OK",6,"NOV"
"2286",24.475,23.3186122087744,"DIC","OK",6,"DIC"
"2287",25.425,24.3325851880512,"DIC","OK",6,"DIC"
"2288",16.1825,20.9001140832509,"DIC","OK",6,"DIC"
"2289",25.8625,25.0112820024192,"DIC","OK",6,"DIC"
"2290",25.045,24.3803960127781,"DIC","OK",6,"DIC"
"2291",21.395,16.859501429855,"DIC","OK",6,"DIC"
"2292",27.26,25.7530297756309,"DIC","OK",6,"DIC"
"2293",24.3733333333333,24.7331205113812,"JAN","KED",6,"JAN"
"2294",25.1833333333333,25.0518443727435,"JAN","KED",6,"JAN"
"2295",15.9933333333333,16.2208841434722,"JAN","KED",6,"JAN"
"2296",26.35,26.6819785055292,"JAN","KED",6,"JAN"
"2297",24.8166666666667,25.2245679043438,"JAN","KED",6,"JAN"
"2298",20.8666666666667,20.5328466934036,"JAN","KED",6,"JAN"
"2299",27.4133333333333,27.3120969080345,"JAN","KED",6,"JAN"
"2300",24.6066666666667,25.3042766985511,"FEB","KED",6,"FEB"
"2301",25.05,26.3285290745284,"FEB","KED",6,"FEB"
"2302",16.0733333333333,15.6842231097599,"FEB","KED",6,"FEB"
"2303",27.33,28.2063457645079,"FEB","KED",6,"FEB"
"2304",24.78,26.0184010737211,"FEB","KED",6,"FEB"
"2305",20.99,16.9935978295769,"FEB","KED",6,"FEB"
"2306",27.8133333333333,27.5686878932395,"FEB","KED",6,"FEB"
"2307",25.4333333333333,25.2114786196823,"MAR","KED",6,"MAR"
"2308",25.8333333333333,25.3646429478287,"MAR","KED",6,"MAR"
"2309",16.52,17.4602596838626,"MAR","KED",6,"MAR"
"2310",28.93,27.9563360075057,"MAR","KED",6,"MAR"
"2311",25.5233333333333,23.5431954223485,"MAR","KED",6,"MAR"
"2312",21.8966666666667,21.2758630848192,"MAR","KED",6,"MAR"
"2313",28.28,27.9067349384073,"MAR","KED",6,"MAR"
"2314",26.0233333333333,26.0200716436551,"APR","KED",6,"APR"
"2315",26.6666666666667,26.0917665128511,"APR","KED",6,"APR"
"2316",17.2433333333333,17.6930827026832,"APR","KED",6,"APR"
"2317",27.8733333333333,28.2472494475822,"APR","KED",6,"APR"
"2318",26.07,26.0657275403143,"APR","KED",6,"APR"
"2319",22.5533333333333,21.5989186296109,"APR","KED",6,"APR"
"2320",28.2866666666667,27.9610220613595,"APR","KED",6,"APR"
"2321",26.27,26.6979090921168,"MAY","KED",6,"MAY"
"2322",27.05,27.1949055123306,"MAY","KED",6,"MAY"
"2323",17.7,18.0825296588563,"MAY","KED",6,"MAY"
"2324",27,26.8619934006232,"MAY","KED",6,"MAY"
"2325",20.0433333333333,27.0694595808027,"MAY","KED",6,"MAY"
"2326",23.3,23.0442291650567,"MAY","KED",6,"MAY"
"2327",27.86,27.390969675745,"MAY","KED",6,"MAY"
"2328",26.1633333333333,26.4451679786797,"JUN","KED",6,"JUN"
"2329",27.25,26.8073708460794,"JUN","KED",6,"JUN"
"2330",17.58,17.5704292112531,"JUN","KED",6,"JUN"
"2331",25.9733333333333,26.2956953859639,"JUN","KED",6,"JUN"
"2332",26.44,26.6672948517203,"JUN","KED",6,"JUN"
"2333",23.0233333333333,22.5872041041986,"JUN","KED",6,"JUN"
"2334",27.44,26.9503181304506,"JUN","KED",6,"JUN"
"2335",26.5666666666667,26.1331935697372,"JUL","KED",6,"JUL"
"2336",26.8,26.5009222164299,"JUL","KED",6,"JUL"
"2337",17.3166666666667,17.3773052577551,"JUL","KED",6,"JUL"
"2338",25.88,26.5770817606971,"JUL","KED",6,"JUL"
"2339",26.0533333333333,26.3618342532565,"JUL","KED",6,"JUL"
"2340",22.76,21.9095075519789,"JUL","KED",6,"JUL"
"2341",27.3566666666667,27.0645320280363,"JUL","KED",6,"JUL"
"2342",25.84,25.8493339224194,"AUG","KED",6,"AUG"
"2343",27.05,26.129065546526,"AUG","KED",6,"AUG"
"2344",17.2366666666667,17.4542690080627,"AUG","KED",6,"AUG"
"2345",25.9866666666667,26.5209568872893,"AUG","KED",6,"AUG"
"2346",26.1766666666667,25.8874548887847,"AUG","KED",6,"AUG"
"2347",22.7766666666667,25.4439529910073,"AUG","KED",6,"AUG"
"2348",27.1333333333333,26.6851366505646,"AUG","KED",6,"AUG"
"2349",25.88,26.1468275639366,"SEP","KED",6,"SEP"
"2350",27.3666666666667,26.4423694638712,"SEP","KED",6,"SEP"
"2351",17.12,17.1465264879755,"SEP","KED",6,"SEP"
"2352",25.7866666666667,25.9877888760851,"SEP","KED",6,"SEP"
"2353",26.3866666666667,26.2977322263592,"SEP","KED",6,"SEP"
"2354",23,22.1415562849775,"SEP","KED",6,"SEP"
"2355",27.1466666666667,26.789634423584,"SEP","KED",6,"SEP"
"2356",25.6633333333333,25.9706575762503,"OCT","KED",6,"OCT"
"2357",27.0666666666667,26.3410472111006,"OCT","KED",6,"OCT"
"2358",17.0266666666667,17.2165628786168,"OCT","KED",6,"OCT"
"2359",25.7366666666667,25.8277847588492,"OCT","KED",6,"OCT"
"2360",26.2966666666667,26.2034095856509,"OCT","KED",6,"OCT"
"2361",22.8833333333333,22.1679795850277,"OCT","KED",6,"OCT"
"2362",26.94,26.4900713448844,"OCT","KED",6,"OCT"
"2363",25.1266666666667,25.6735547889072,"NOV","KED",6,"NOV"
"2364",26.2333333333333,26.2076291455132,"NOV","KED",6,"NOV"
"2365",16.71,16.9560867075074,"NOV","KED",6,"NOV"
"2366",25.4333333333333,25.8193362913205,"NOV","KED",6,"NOV"
"2367",25.8633333333333,26.0863037639829,"NOV","KED",6,"NOV"
"2368",22.5133333333333,21.9374672864114,"NOV","KED",6,"NOV"
"2369",27.0433333333333,26.4867006566838,"NOV","KED",6,"NOV"
"2370",24.475,24.6700764857725,"DIC","KED",6,"DIC"
"2371",25.425,25.000907641455,"DIC","KED",6,"DIC"
"2372",16.1825,16.2661471891914,"DIC","KED",6,"DIC"
"2373",25.8625,26.2862660975273,"DIC","KED",6,"DIC"
"2374",25.045,25.2754241183281,"DIC","KED",6,"DIC"
"2375",21.395,20.981813281087,"DIC","KED",6,"DIC"
"2376",27.26,27.0364136887279,"DIC","KED",6,"DIC"
"2377",24.3733333333333,25.7413792222222,"JAN","RF",6,"JAN"
"2378",25.1833333333333,25.11569,"JAN","RF",6,"JAN"
"2379",15.9933333333333,17.785316,"JAN","RF",6,"JAN"
"2380",26.35,26.2842702222222,"JAN","RF",6,"JAN"
"2381",24.8166666666667,24.2958013333333,"JAN","RF",6,"JAN"
"2382",20.8666666666667,21.6099446444444,"JAN","RF",6,"JAN"
"2383",27.4133333333333,26.8032392333333,"JAN","RF",6,"JAN"
"2384",24.6066666666667,26.0690614444444,"FEB","RF",6,"FEB"
"2385",25.05,25.4233043333333,"FEB","RF",6,"FEB"
"2386",16.0733333333333,17.6927182222222,"FEB","RF",6,"FEB"
"2387",27.33,26.8798068888889,"FEB","RF",6,"FEB"
"2388",24.78,24.7591541111111,"FEB","RF",6,"FEB"
"2389",20.99,22.4668841111111,"FEB","RF",6,"FEB"
"2390",27.8133333333333,27.0707824444445,"FEB","RF",6,"FEB"
"2391",25.4333333333333,27.0280988333334,"MAR","RF",6,"MAR"
"2392",25.8333333333333,26.3229236222222,"MAR","RF",6,"MAR"
"2393",16.52,19.015924,"MAR","RF",6,"MAR"
"2394",28.93,27.9395194111111,"MAR","RF",6,"MAR"
"2395",25.5233333333333,24.5358893333334,"MAR","RF",6,"MAR"
"2396",21.8966666666667,22.7570928,"MAR","RF",6,"MAR"
"2397",28.28,27.3751837777778,"MAR","RF",6,"MAR"
"2398",26.0233333333333,27.5458876666666,"APR","RF",6,"APR"
"2399",26.6666666666667,26.9539775555556,"APR","RF",6,"APR"
"2400",17.2433333333333,19.6207432222222,"APR","RF",6,"APR"
"2401",27.8733333333333,27.9642072222222,"APR","RF",6,"APR"
"2402",26.07,25.4995106666666,"APR","RF",6,"APR"
"2403",22.5533333333333,22.995426,"APR","RF",6,"APR"
"2404",28.2866666666667,27.4590282222222,"APR","RF",6,"APR"
"2405",26.27,27.0883948888889,"MAY","RF",6,"MAY"
"2406",27.05,26.8262877777778,"MAY","RF",6,"MAY"
"2407",17.7,20.3211862222222,"MAY","RF",6,"MAY"
"2408",27,27.1363143333333,"MAY","RF",6,"MAY"
"2409",20.0433333333333,25.3169188888889,"MAY","RF",6,"MAY"
"2410",23.3,22.5584956666667,"MAY","RF",6,"MAY"
"2411",27.86,27.2574876666667,"MAY","RF",6,"MAY"
"2412",26.1633333333333,26.2691288888889,"JUN","RF",6,"JUN"
"2413",27.25,26.1520326666667,"JUN","RF",6,"JUN"
"2414",17.58,19.847447,"JUN","RF",6,"JUN"
"2415",25.9733333333333,26.2949717555556,"JUN","RF",6,"JUN"
"2416",26.44,24.8060087111111,"JUN","RF",6,"JUN"
"2417",23.0233333333333,22.2497436666667,"JUN","RF",6,"JUN"
"2418",27.44,26.8411122222222,"JUN","RF",6,"JUN"
"2419",26.5666666666667,26.5136286822222,"JUL","RF",6,"JUL"
"2420",26.8,26.1405538233333,"JUL","RF",6,"JUL"
"2421",17.3166666666667,19.732074,"JUL","RF",6,"JUL"
"2422",25.88,26.5114101122222,"JUL","RF",6,"JUL"
"2423",26.0533333333333,24.7209157033333,"JUL","RF",6,"JUL"
"2424",22.76,22.1880076444444,"JUL","RF",6,"JUL"
"2425",27.3566666666667,26.749647498889,"JUL","RF",6,"JUL"
"2426",25.84,26.3784894444445,"AUG","RF",6,"AUG"
"2427",27.05,26.0101658888889,"AUG","RF",6,"AUG"
"2428",17.2366666666667,19.868002,"AUG","RF",6,"AUG"
"2429",25.9866666666667,26.3584648888889,"AUG","RF",6,"AUG"
"2430",26.1766666666667,24.3905347777777,"AUG","RF",6,"AUG"
"2431",22.7766666666667,23.3847055555556,"AUG","RF",6,"AUG"
"2432",27.1333333333333,26.2317048888889,"AUG","RF",6,"AUG"
"2433",25.88,26.0790595555555,"SEP","RF",6,"SEP"
"2434",27.3666666666667,25.9191387777778,"SEP","RF",6,"SEP"
"2435",17.12,18.4493861111111,"SEP","RF",6,"SEP"
"2436",25.7866666666667,25.8364407777778,"SEP","RF",6,"SEP"
"2437",26.3866666666667,24.2675868888889,"SEP","RF",6,"SEP"
"2438",23,21.7756823333333,"SEP","RF",6,"SEP"
"2439",27.1466666666667,26.689375,"SEP","RF",6,"SEP"
"2440",25.6633333333333,25.8856913333334,"OCT","RF",6,"OCT"
"2441",27.0666666666667,25.6883252222223,"OCT","RF",6,"OCT"
"2442",17.0266666666667,19.5168322222222,"OCT","RF",6,"OCT"
"2443",25.7366666666667,25.6927833333334,"OCT","RF",6,"OCT"
"2444",26.2966666666667,24.2952385555556,"OCT","RF",6,"OCT"
"2445",22.8833333333333,21.9082812222222,"OCT","RF",6,"OCT"
"2446",26.94,26.4947944444444,"OCT","RF",6,"OCT"
"2447",25.1266666666667,25.8553257777777,"NOV","RF",6,"NOV"
"2448",26.2333333333333,25.5894483333333,"NOV","RF",6,"NOV"
"2449",16.71,19.1628987777778,"NOV","RF",6,"NOV"
"2450",25.4333333333333,25.7598817777778,"NOV","RF",6,"NOV"
"2451",25.8633333333333,24.3104426666667,"NOV","RF",6,"NOV"
"2452",22.5133333333333,21.595378,"NOV","RF",6,"NOV"
"2453",27.0433333333333,26.4593036666667,"NOV","RF",6,"NOV"
"2454",24.475,25.55419025,"DIC","RF",6,"DIC"
"2455",25.425,25.2458628333334,"DIC","RF",6,"DIC"
"2456",16.1825,18.1357980333333,"DIC","RF",6,"DIC"
"2457",25.8625,25.88716625,"DIC","RF",6,"DIC"
"2458",25.045,24.1802217,"DIC","RF",6,"DIC"
"2459",21.395,21.2586782666667,"DIC","RF",6,"DIC"
"2460",27.26,26.6839516666666,"DIC","RF",6,"DIC"
"2461",24.4733333333333,23.7948464941633,"JAN","IDW",7,"JAN"
"2462",22.3233333333333,21.553699491414,"JAN","IDW",7,"JAN"
"2463",21.0933333333333,22.0341957041757,"JAN","IDW",7,"JAN"
"2464",22.5366666666667,21.5179510413695,"JAN","IDW",7,"JAN"
"2465",20.41,20.7462734403411,"JAN","IDW",7,"JAN"
"2466",27.75,25.7477332773815,"JAN","IDW",7,"JAN"
"2467",24.7166666666667,24.025769403861,"FEB","IDW",7,"FEB"
"2468",22.52,21.7639190204513,"FEB","IDW",7,"FEB"
"2469",21.47,22.5203031782964,"FEB","IDW",7,"FEB"
"2470",23.0866666666667,21.9808239073834,"FEB","IDW",7,"FEB"
"2471",20.7266666666667,21.0597236477184,"FEB","IDW",7,"FEB"
"2472",27.8333333333333,26.1127412471005,"FEB","IDW",7,"FEB"
"2473",25.5323333333333,25.0621246462326,"MAR","IDW",7,"MAR"
"2474",23.3333333333333,22.5659248085986,"MAR","IDW",7,"MAR"
"2475",22.2733333333333,23.2267513977331,"MAR","IDW",7,"MAR"
"2476",23.7933333333333,22.7785869074374,"MAR","IDW",7,"MAR"
"2477",21.2366666666667,21.8471817857655,"MAR","IDW",7,"MAR"
"2478",28.0333333333333,26.6002288045836,"MAR","IDW",7,"MAR"
"2479",26.14,25.6217437764974,"APR","IDW",7,"APR"
"2480",23.8833333333333,23.0453687337177,"APR","IDW",7,"APR"
"2481",22.57,23.3784385436513,"APR","IDW",7,"APR"
"2482",23.9,22.9897182084859,"APR","IDW",7,"APR"
"2483",21.35,22.2093738177831,"APR","IDW",7,"APR"
"2484",27.9166666666667,26.6662922184661,"APR","IDW",7,"APR"
"2485",26.3733333333333,25.3348401093756,"MAY","IDW",7,"MAY"
"2486",24.1766666666667,23.1587958679682,"MAY","IDW",7,"MAY"
"2487",22.4266666666667,22.9536007572218,"MAY","IDW",7,"MAY"
"2488",23.34,22.6650554421789,"MAY","IDW",7,"MAY"
"2489",20.99,22.1031499494283,"MAY","IDW",7,"MAY"
"2490",27.7666666666667,26.2546677952848,"MAY","IDW",7,"MAY"
"2491",26.2733333333333,25.0844644209603,"JUN","IDW",7,"JUN"
"2492",24.0633333333333,22.8938369107691,"JUN","IDW",7,"JUN"
"2493",21.8633333333333,22.3952478137545,"JUN","IDW",7,"JUN"
"2494",22.7833333333333,22.0743358841629,"JUN","IDW",7,"JUN"
"2495",20.7533333333333,21.6212699332878,"JUN","IDW",7,"JUN"
"2496",27.4166666666667,25.8833086639701,"JUN","IDW",7,"JUN"
"2497",26,24.9469964400171,"JUL","IDW",7,"JUL"
"2498",23.7966666666667,22.819360275561,"JUL","IDW",7,"JUL"
"2499",21.92,22.4895597701638,"JUL","IDW",7,"JUL"
"2500",22.9933333333333,22.3440380237156,"JUL","IDW",7,"JUL"
"2501",20.66,21.6754441340831,"JUL","IDW",7,"JUL"
"2502",27.2166666666667,25.8102038820377,"JUL","IDW",7,"JUL"
"2503",25.94,24.943895740696,"AUG","IDW",7,"AUG"
"2504",23.7333333333333,22.7085648266247,"AUG","IDW",7,"AUG"
"2505",21.76,22.2835146977767,"AUG","IDW",7,"AUG"
"2506",22.5933333333333,22.1782088751573,"AUG","IDW",7,"AUG"
"2507",20.5933333333333,21.5315066991659,"AUG","IDW",7,"AUG"
"2508",26.1666666666667,25.6433506516714,"AUG","IDW",7,"AUG"
"2509",25.9833333333333,24.8531706322336,"SEP","IDW",7,"SEP"
"2510",23.7366666666667,22.560548448092,"SEP","IDW",7,"SEP"
"2511",21.5366666666667,21.9574482359775,"SEP","IDW",7,"SEP"
"2512",22.2533333333333,21.7267930292822,"SEP","IDW",7,"SEP"
"2513",20.4,21.1727939496153,"SEP","IDW",7,"SEP"
"2514",27.6333333333333,25.587748038287,"SEP","IDW",7,"SEP"
"2515",25.77,24.5715814328302,"OCT","IDW",7,"OCT"
"2516",23.55,22.491515975848,"OCT","IDW",7,"OCT"
"2517",21.48,21.9295306405935,"OCT","IDW",7,"OCT"
"2518",22.2,21.6690276258465,"OCT","IDW",7,"OCT"
"2519",20.2366666666667,21.2781414354129,"OCT","IDW",7,"OCT"
"2520",27.2666666666667,25.4166720464516,"OCT","IDW",7,"OCT"
"2521",25.2266666666667,24.2748696719427,"NOV","IDW",7,"NOV"
"2522",23.11,22.1404410005814,"NOV","IDW",7,"NOV"
"2523",21.3433333333333,21.9057629284473,"NOV","IDW",7,"NOV"
"2524",22.19,21.591012387212,"NOV","IDW",7,"NOV"
"2525",20.2366666666667,21.0742774997549,"NOV","IDW",7,"NOV"
"2526",27.1,25.4742851425504,"NOV","IDW",7,"NOV"
"2527",24.575,23.8369979528167,"DIC","IDW",7,"DIC"
"2528",22.445,21.6156804852954,"DIC","IDW",7,"DIC"
"2529",21.025,21.8466375057027,"DIC","IDW",7,"DIC"
"2530",22.3775,21.3973770165239,"DIC","IDW",7,"DIC"
"2531",20.2275,20.712065422975,"DIC","IDW",7,"DIC"
"2532",27.3875,25.6229950702087,"DIC","IDW",7,"DIC"
"2533",24.4733333333333,25.0440998077393,"JAN","cubist",7,"JAN"
"2534",22.3233333333333,22.0282573699951,"JAN","cubist",7,"JAN"
"2535",21.0933333333333,21.2185115814209,"JAN","cubist",7,"JAN"
"2536",22.5366666666667,21.6559581756592,"JAN","cubist",7,"JAN"
"2537",20.41,20.4628047943115,"JAN","cubist",7,"JAN"
"2538",27.75,27.1297340393066,"JAN","cubist",7,"JAN"
"2539",24.7166666666667,25.4543800354004,"FEB","cubist",7,"FEB"
"2540",22.52,22.2079334259033,"FEB","cubist",7,"FEB"
"2541",21.47,21.6962604522705,"FEB","cubist",7,"FEB"
"2542",23.0866666666667,22.1604328155518,"FEB","cubist",7,"FEB"
"2543",20.7266666666667,20.8106250762939,"FEB","cubist",7,"FEB"
"2544",27.8333333333333,27.537410736084,"FEB","cubist",7,"FEB"
"2545",25.5323333333333,26.4443092346191,"MAR","cubist",7,"MAR"
"2546",23.3333333333333,22.96213722229,"MAR","cubist",7,"MAR"
"2547",22.2733333333333,22.5682144165039,"MAR","cubist",7,"MAR"
"2548",23.7933333333333,22.9232788085938,"MAR","cubist",7,"MAR"
"2549",21.2366666666667,21.6235790252686,"MAR","cubist",7,"MAR"
"2550",28.0333333333333,27.8777675628662,"MAR","cubist",7,"MAR"
"2551",26.14,27.896312713623,"APR","cubist",7,"APR"
"2552",23.8833333333333,23.4472846984863,"APR","cubist",7,"APR"
"2553",22.57,22.7690200805664,"APR","cubist",7,"APR"
"2554",23.9,23.0999870300293,"APR","cubist",7,"APR"
"2555",21.35,21.900562286377,"APR","cubist",7,"APR"
"2556",27.9166666666667,27.9468173980713,"APR","cubist",7,"APR"
"2557",26.3733333333333,27.1338291168213,"MAY","cubist",7,"MAY"
"2558",24.1766666666667,23.7977447509766,"MAY","cubist",7,"MAY"
